Timestamp,Hourly_Close
4/8/17 13:59,1189.93
3/5/18 22:59,11571
5/10/18 9:59,9335.81
10/11/14 9:59,357.46
3/16/18 12:59,8195.98
1/14/18 3:59,14268.13
5/16/15 11:59,236.51
10/2/20 14:59,10529.41
2/28/19 17:59,3796.51
9/21/15 13:59,227.97
7/24/17 7:59,2730.42
11/1/18 3:59,6302.54
4/9/14 22:59,444
7/26/19 13:59,9759.19
11/5/20 6:59,14379.45
6/20/19 14:59,9370.36
11/5/16 3:59,702.13
3/9/20 9:59,7916.94
2/15/18 0:59,9400.99
5/25/16 15:59,447.98
1/30/18 16:59,10329.15
4/6/15 19:59,255.15
1/28/18 3:59,11446.92
10/12/17 16:59,5307.5
12/15/14 15:59,352.24
7/24/19 3:59,9638.91
3/11/21 21:59,57578.69
3/8/15 7:59,276
10/16/16 8:59,637.55
9/2/18 2:59,7153.27
8/1/14 14:59,593
7/3/15 9:59,253.8
1/22/19 20:59,3577.43
3/3/18 3:59,11301.42
10/11/14 19:59,363.89
11/24/15 22:59,318.75
10/5/15 8:59,237.1
2/1/21 0:59,32511.17
8/25/20 13:59,11428.87
12/5/17 22:59,11710
1/11/21 4:59,35451.62
11/16/15 17:59,330.54
5/14/20 10:59,9658.09
7/17/18 7:59,6689.37
1/16/20 4:59,8645.75
11/6/18 4:59,6388.02
3/22/16 17:59,414.9
12/7/17 0:59,14005
5/22/14 9:59,512.8
5/12/16 15:59,452.82
11/14/15 10:59,333.13
8/31/17 13:59,4732
4/23/19 22:59,5554.47
5/10/15 14:59,241.96
6/22/15 12:59,245.69
12/21/19 6:59,7148
8/15/17 20:59,4061.99
8/8/16 13:59,591.2
7/20/19 23:59,10756.86
6/21/17 5:59,2748.49
8/7/14 19:59,589.98
4/27/19 21:59,5203.22
11/24/15 11:59,322.19
12/25/20 1:59,23600.6
5/7/19 7:59,5875.02
5/13/18 13:59,8555.78
3/26/18 10:59,8285
3/1/14 11:59,561.01
6/23/17 1:59,2732
12/10/19 15:59,7231.9
11/30/18 3:59,4256.57
1/11/18 12:59,13830
10/20/15 6:59,265.59
11/4/19 2:59,9169.59
2/23/17 0:59,1133.01
12/13/14 8:59,348.61
3/7/20 2:59,9110.1
5/10/18 3:59,9326.22
4/2/15 20:59,252.29
3/24/21 1:59,54189.5
6/16/16 12:59,736.38
10/1/15 7:59,236.22
4/21/16 10:59,443.22
3/8/18 17:59,9298.74
8/28/20 4:59,11393.31
7/28/14 11:59,581.8
9/26/20 15:59,10724.13
12/26/16 21:59,899.7
3/5/18 12:59,11530.38
8/22/20 11:59,11554.16
12/8/17 23:59,15932.24
9/2/17 11:59,4694.34
6/10/14 14:59,651.33
2/23/14 17:59,627.5
4/15/20 11:59,6783.98
2/29/20 17:59,8648.51
12/14/18 1:59,3273.51
3/14/16 18:59,413.37
7/3/17 19:59,2549.31
1/21/16 11:59,415.02
6/29/19 2:59,11669.96
3/19/18 13:59,8560
9/27/19 11:59,7990
